112.18,9.34E+06,3053.88,1848.42,0.868556,0.120143,0.776467,32049
-23.2261,1.47E+07,3828.55,2627.65,0.784609,0.210526,0.64885,34145
-62.0882,1.62E+07,4020.15,2875.41,0.720852,0.24595,0.583628,37003
-223.767,1.88E+07,4330.54,3168.62,0.682619,0.277352,0.540907,38844
-303.106,2.13E+07,4602.56,3372.88,0.658422,0.304796,0.510931,40481
-307.185,2.17E+07,4645.32,3571.84,0.622439,0.338055,0.472304,43038
117.568,2.49E+07,4992.91,3966.68,0.571111,0.439157,0.394632,42290
355.911,2.47E+07,4954.34,4085.6,0.492137,0.523875,0.31926,44600
