-230.595,2.86E+06,1676.15,730.92,0.956687,0.281106,0.696234,39402
-597.771,5.53E+06,2273.53,1351.81,0.90787,0.313663,0.641648,39623
-901.342,8.09E+06,2698.29,1838.28,0.871529,0.303942,0.631285,41867
-1452.84,1.45E+07,3526.66,2493.55,0.834976,0.305335,0.610806,43680
-1454.33,1.51E+07,3596.74,2706.12,0.812826,0.317989,0.58944,44639
-1437,1.54E+07,3654.91,2885.84,0.794868,0.335629,0.567133,44568
-1148.42,1.57E+07,3793.89,2929.84,0.785593,0.377474,0.532118,42733
-1203.3,1.87E+07,4152.25,3375.57,0.510732,0.427891,0.369564,39985
