-1692.44,1.76E+07,3833.33,2973.84,0.687271,0.293013,0.534907,36812
-2280.33,2.22E+07,4117.86,3493.6,0.571236,0.300065,0.458864,35152
-2396.54,2.16E+07,3986.62,3540.21,0.507293,0.289381,0.420438,36148
-2696.51,2.65E+07,4382.74,3894.11,0.44321,0.310174,0.369562,36914
-2720.66,2.81E+07,4553.07,4033.34,0.430595,0.324084,0.356908,37469
-2550.33,2.61E+07,4421.85,3959.77,0.421267,0.329555,0.348999,39493
-1979.67,2.24E+07,4303.45,3750.22,0.469509,0.359118,0.371715,36910
-1467.12,1.97E+07,4186.88,3520.52,0.485155,0.390093,0.370262,37911
