-0.687009,33.5033,5.74729,3.37689,0.707231,0.338997,0.518991,23538
-1.07517,29.7873,5.35082,3.46526,0.575157,0.371393,0.429282,22123
-1.75164,32.8281,5.45526,3.78225,0.514138,0.329771,0.410335,22467
-2.03059,38.9365,5.90027,4.10605,0.440138,0.358551,0.353234,23115
-1.92181,38.5105,5.9006,4.13521,0.41871,0.375549,0.334482,23792
-1.69257,38.5848,5.97662,4.14432,0.416124,0.39888,0.326084,24693
-1.12629,34.712,5.78303,3.99318,0.474999,0.417702,0.354283,23676
-0.61263,32.9933,5.71121,3.97852,0.481312,0.479182,0.333588,23586
