-0.889065,5.72727,2.2219,1.20084,0.878045,0.0242838,0.859267,17956
-2.18835,18.9482,3.76289,2.58487,0.708119,0.0542909,0.680457,17766
-2.79753,26.3498,4.30391,3.23853,0.569939,0.0793014,0.54327,19020
-3.21852,35.5915,5.02322,3.76842,0.477672,0.108955,0.451311,20549
-2.9635,35.6623,5.18459,3.87204,0.441207,0.173743,0.403749,20966
-2.31512,32.2922,5.18964,3.73933,0.45623,0.258185,0.393713,21696
-1.40156,31.4328,5.42849,3.78726,0.503566,0.363388,0.391137,22023
-0.33115,32.7959,5.71719,3.97552,0.495076,0.496109,0.33284,24315
