285.46	282.542	2.017	0.001	25.027	1005.594	-1	0
285.233	282.787	2.27	0.001	26.959	1005.562	-1	0
285.042	282.829	2.324	0.001	26.875	1005.632	-1	0
284.975	282.625	2.117	0.001	24.947	1005.658	-1	0
284.956	283.417	2.309	0.001	25.55	1005.676	-1	0
284.989	282.713	2.27	0.001	27.047	1005.792	-1	0
284.867	283.045	2.291	0.001	27.121	1005.846	-1	0
284.842	282.206	2.295	0.001	28.193	1005.882	-1	0
284.843	282.101	2.133	0.001	26.382	1006.066	-1	0
284.717	281.85	2.065	0.001	25.902	1006.06	-1	0
284.761	282.506	2.249	0.001	27.182	1006.104	-1	0
284.638	281.551	2.217	0.001	27.765	1006.164	-1	0
284.463	282.29	2.264	0.001	26.503	1006.208	-1	0
284.357	282.656	2.288	0.001	26.442	1006.274	-1	0
284.549	281.571	2.367	0.001	30.223	1006.364	-1	0
284.457	282.638	2.319	0.001	27.778	1006.43	-1	0
284.039	282.562	2.372	0.001	27.206	1006.476	-1	0
284.383	281.719	2.3	0.001	28.298	1006.456	-1	0
284.331	282.304	2.388	0.001	27.982	1006.546	-1	0
284.29	281.468	2.218	0.001	27.978	1006.654	-1	0
284.142	282.186	2.395	0.001	29.817	1006.682	-1	0
284.095	282.208	2.452	0.001	29.238	1006.714	-1	0
284.109	281.756	2.35	0.001	29.692	1006.77	-1	0
284.106	282.564	2.391	0.001	28.702	1006.874	-1	0
284.001	281.522	2.474	0.001	31.477	1006.924	-1	0
283.988	281.803	2.426	0.001	30.372	1006.926	-1	0
283.918	282.336	2.405	0.001	29	1007.002	-1	0
283.981	281.498	2.405	0.001	31.354	1007.042	-1	0
283.768	282.078	2.447	0.001	30.006	1007.136	-1	0
283.858	281.314	2.295	0.001	29.879	1007.142	-1	0
284.005	281.617	2.518	0.001	31.546	1007.148	-1	0
283.875	281.567	2.39	0.001	29.421	1007.184	-1	0
283.754	282.052	2.412	0.001	29.226	1007.3	-1	0
283.822	281.747	2.46	0.001	31.458	1007.44	-1	0
283.622	281.367	2.505	0.001	31.514	1007.598	-1	0
283.454	281.681	2.436	0.001	30.904	1007.706	-1	0
283.688	280.821	2.257	0.001	31.414	1007.832	-1	0
283.548	281.697	2.464	0.001	30.576	1007.912	-1	0
283.439	281.759	2.458	0.001	29.945	1007.926	-1	0
283.369	281.737	2.453	0.001	31.2	1008.034	-1	0
283.326	281.637	2.378	0.001	30.596	1008.032	-1	0
283.478	281.216	2.484	0.001	32.514	1008.2	-1	0
286.131	282.044	2.795	0.001	34.987	1008.248	-1	0
286.284	281.236	2.747	0.001	36.151	1010.212	-1	0
286.675	281.782	2.773	0.001	34.937	1010.228	-1	0
286.631	281.194	2.929	0.001	37.731	1010.194	-1	0
286.453	281.641	3.161	0.001	41.526	1010.08	-1	0
286.875	280.234	3.028	0.001	43.306	1010.234	-1	0
286.144	282.187	3.182	0.001	39.578	1010.348	-1	0
286.026	281.772	3.278	0.001	42.363	1010.296	-1	0
286.12	281.457	3.265	0.001	44.09	1010.2	-1	0
286.366	282.592	3.266	0.001	41.365	1010.158	-1	0
286.51	281.369	3.35	0.001	44.054	1010.432	-1	0
286.302	281.993	3.447	0.001	44.269	1010.194	-1	0
286.537	281.841	3.445	0.001	44.062	1010.45	-1	0
286.899	281.681	3.39	0.001	43.964	1010.386	-1	0
287.064	282.961	3.488	0.001	40.985	1010.472	-1	0
287.309	282.415	3.666	0.001	47.535	1010.366	-1	0
286.899	282.796	3.758	0.001	44.181	1010.378	-1	0
287.552	281.898	3.532	0.001	43.745	1010.328	-1	0
287.585	282.722	3.677	0.001	43.364	1010.294	-1	0
287.725	283.035	3.775	0.001	41.755	1010.274	-1	0
287.828	282.755	3.826	0.001	43.332	1010.304	-1	0
288.163	282.941	3.589	0.001	45.699	1010.22	5.25	0
288.088	282.751	3.741	0.001	45.539	1010.276	-1	0
287.576	283.268	3.746	0.001	45.357	1010.318	5.25	0
287.989	283.351	3.728	0.001	42.384	1010.368	6	0
288.565	283.192	3.942	0.001	45.139	1010.396	-1	0
288.251	283.022	3.957	0.001	45.591	1010.296	-1	0
288.529	283.156	4.094	0.001	47.311	1010.214	-1	0
288.992	282.447	3.95	0.001	45.15	1010.284	-1	0
288.452	282.969	4.01	0.001	42.871	1010.344	-1	0
288.512	283.794	4.108	0.001	43.353	1010.388	-1	0
288.748	282.85	4.097	0.001	46.993	1010.318	-1	0
288.591	283.64	4.151	0.001	44.08	1010.266	-1	0
288.752	283.807	4.168	0.001	44.081	1010.364	-1	0
288.567	283.833	4.517	0.001	49.761	1010.454	-1	0
289.099	284.033	4.089	0.001	43.503	1010.314	-1	0
288.958	284.98	4.169	0.001	42.966	1010.454	-1	0
288.973	283.78	3.948	0.001	38.344	1010.144	-1	0
288.98	284.705	4.164	0.001	41.151	1010.354	-1	0
289.285	285.239	4.106	0.001	39.37	1010.594	-1	0
289.365	284.482	3.977	0.001	43.29	1010.634	-1	0
289.279	284.659	4.226	0.001	45.029	1010.576	-1	0
288.934	285.362	4.222	0.001	42.581	1010.684	-1	0
289.266	284.299	4.123	0.001	42.77	1010.702	-1	0
289.078	285.24	4.208	0.001	43.215	1010.758	-1	0
288.89	285.058	4.34	0.001	44.858	1010.812	-1	0
288.718	284.862	4.002	0.001	37.808	1010.984	-1	0
289.366	285.185	4.11	0.001	39.34	1010.994	-1	0
289.181	285.442	4.114	0.001	41.175	1011.122	-1	0
289.522	285.01	3.981	0.001	38.024	1011.188	-1	0
289.426	284.726	3.898	0.001	37.326	1011.19	-1	0
289.648	285.395	4.246	0.001	41.881	1011.276	-1	0
289.864	285.098	4.038	0.001	39.257	1011.192	-1	0
289.749	285.352	3.884	0.001	37.082	1011.164	-1	0
289.543	285.804	3.787	0.001	35.353	1011.2	-1	0
289.606	285.485	3.885	0.001	37.702	1011.42	-1	0
289.424	285.468	3.874	0.001	36.313	1011.532	-1	0
289.421	285.813	3.752	0.001	35.445	1011.4	-1	0
289.683	286.205	3.522	0.001	31.415	1012.11	-1	0
289.477	285.721	3.495	0.001	32.239	1012.322	-1	0
289.349	285.133	3.252	0.001	31.467	1012.368	-1	0
289.865	285.324	3.354	0.001	32.785	1012.524	-1	0
289.487	286.612	3.606	0.001	31.377	1012.57	-1	0
289.356	286.451	3.656	0.001	32.692	1012.652	-1	0
289.502	286.285	3.408	0.001	31.19	1012.852	-1	0
289.381	286.176	3.506	0.001	32.361	1012.936	-1	0
289.502	286.282	3.28	0.001	29.65	1012.954	-1	0
289.244	286.18	3.255	0.001	29.737	1013.11	-1	0
289.289	286.42	3.416	0.001	32.022	1013.416	-1	0
289.188	286.426	3.331	0.001	30.156	1013.42	-1	0
289.364	285.757	3.212	0.001	29.666	1013.45	-1	0
288.941	286.202	3.272	0.001	28.751	1013.478	-1	0
288.847	286.036	3.255	0.001	28.956	1013.392	-1	0
288.743	285.534	3.283	0.001	30.707	1013.568	-1	0
288.585	285.925	3.094	0.001	27.599	1013.732	-1	0
288.561	285.902	3.079	0.001	27.365	1013.908	-1	0
288.516	286.171	3.116	0.001	28.317	1013.95	-1	0
288.485	286.037	3.007	0.001	27.562	1014.158	-1	0
288.45	285.627	3.032	0.001	28.75	1014.242	-1	0
288.351	285.789	3.1	0.001	29.03	1014.214	-1	0
288.256	286.26	3.087	0.001	28.201	1014.344	-1	0
288.121	285.481	2.998	0.001	27.914	1014.44	-1	0
288.182	286.002	2.912	0.001	26.593	1014.574	-1	0
288.175	285.608	2.927	0.001	27.202	1014.708	-1	0
288.337	285.26	2.884	0.001	28.77	1014.912	-1	0
288.187	285.714	2.991	0.001	27.933	1014.956	-1	0
288.097	285.719	2.9	0.001	26.349	1014.958	-1	0
288.261	286.033	2.749	0.001	25.272	1014.978	-1	0
288.233	286.226	2.787	0.001	25.016	1014.984	-1	0
288.119	286.464	2.926	0.001	26.13	1014.988	-1	0
288.162	286.621	2.75	0.001	24.479	1014.97	-1	0
288.221	286.691	2.837	0.001	24.892	1014.962	-1	0
288.265	285.483	2.517	0.001	23.735	1014.996	-1	0
288.031	286.052	2.723	0.001	24.798	1014.992	-1	0
287.979	286.824	2.719	0.001	23.28	1015.13	-1	0
288.007	286.413	2.781	0.001	25.136	1015.378	-1	0
287.907	286.051	2.726	0.001	25.327	1015.408	-1	0
287.626	285.83	2.705	0.001	24.916	1015.422	-1	0
287.396	286.174	2.891	0.001	25.367	1015.454	-1	0
287.421	285.595	2.712	0.001	24.627	1015.596	-1	0
287.612	286.244	2.73	0.001	23.92	1015.552	-1	0
287.676	286.265	2.81	0.001	25.066	1015.616	-1	0
287.571	285.686	2.624	0.001	23.457	1015.702	-1	0
287.64	286.895	2.641	0.001	22.503	1015.688	-1	0
287.672	286.305	2.841	0.001	25.917	1015.748	-1	0
287.566	286.356	2.64	0.001	23.56	1015.834	-1	0
287.55	286.404	2.828	0.001	24.52	1015.872	-1	0
287.199	285.695	2.687	0.001	24.662	1015.91	-1	0
286.529	285.982	2.659	0.001	23.022	1015.968	-1	0
286.349	285.983	2.818	0.001	23.71	1016.022	-1	0
286.265	286.183	2.706	0.001	23.043	1015.974	-1	0
286.198	286.644	2.901	0.001	23.744	1015.992	-1	0
286.491	286.174	2.387	0.001	21.511	1016.042	-1	0
286.647	285.372	2.451	0.001	23.291	1016.086	-1	0
286.221	285.994	2.863	0.001	24.967	1016.13	-1	0
286.088	286.104	2.629	0.001	22.907	1016.088	-1	0
286.091	285.871	2.579	0.001	22.404	1016.08	-1	0
285.641	285.086	2.956	0.001	25.359	1016.06	-1	0
285.203	285.472	2.767	0.001	23.883	1016.126	-1	0
285.02	285.617	2.839	0.001	24.149	1016.16	-1	0
284.814	285.662	2.868	0.001	23.984	1016.208	-1	0
285.258	285.209	2.702	0.001	25.278	1016.398	-1	0
284.503	285.079	2.897	0.001	26.32	1016.58	-1	0
284.503	285.001	2.647	0.001	24.018	1016.598	-1	0
283.975	285.2	2.639	0.001	23.63	1016.626	-1	0
283.906	284.327	2.801	0.001	27.009	1016.802	-1	0
283.505	284.763	3.063	0.001	28.221	1016.794	-1	0
283.402	284.725	3.071	0.001	27.63	1016.85	-1	0
283.392	284.09	2.887	0.001	28.012	1016.738	-1	0
283.201	284.556	2.948	0.001	26.914	1016.74	-1	0
282.979	283.946	2.884	0.001	26.792	1016.766	-1	0
283.1	284.538	2.989	0.001	28.536	1016.836	-1	0
282.854	284.525	3.261	0.001	29.951	1016.96	-1	0
282.447	284.126	3.069	0.001	27.932	1017.058	-1	0
282.224	284.121	3.115	0.001	30.298	1017.054	-1	0
282.788	284.108	3.155	0.001	32.413	1017.184	-1	0
282.484	283.838	3.287	0.001	31.088	1017.292	-1	0
282.601	284.525	3.264	0.001	30.218	1017.392	-1	0
282.754	283.676	3.108	0.001	30.516	1017.49	-1	0
282.586	284.113	3.105	0.001	29.186	1017.51	-1	0
282.92	284.71	3.069	0.001	29.638	1017.62	-1	0
282.793	283.906	3.123	0.001	31.198	1017.7	-1	0
282.759	284.324	3.103	0.001	29.519	1017.77	-1	0
282.664	283.72	3.051	0.001	29.233	1017.804	-1	0
282.449	284.126	2.979	0.001	29.292	1017.814	-1	0
282.098	284.442	3.326	0.001	30.248	1017.928	-1	0
281.89	283.46	3.345	0.001	33.039	1017.93	-1	0
281.636	284.068	2.921	0.001	28.22	1017.882	-1	0
281.577	284.082	3.149	0.001	29.575	1017.844	-1	0
281.436	283.61	3.084	0.001	30.769	1017.952	-1	0
281.157	283.243	2.853	0.001	29.737	1017.982	-1	0
281.051	284.016	3.006	0.001	29.065	1017.934	-1	0
280.512	283.521	2.946	0.001	28.167	1018.014	-1	0
280.345	284.326	2.95	0.001	27.555	1018.036	-1	0
280.554	283.849	3.018	0.001	29.604	1018.032	-1	0
280.257	283.683	2.94	0.001	29.008	1018.132	-1	0
280.471	283.428	3.114	0.001	30.364	1018.226	-1	0
280.405	282.483	3.006	0.001	31.862	1018.356	-1	0
280.338	283.512	2.678	0.001	28.226	1018.386	-1	0
280.222	283.88	3.081	0.001	29.615	1018.39	-1	0
280.721	284.313	3.018	0.001	28.565	1018.384	-1	0
280.579	283.78	3.188	0.001	30.617	1018.442	-1	0
280.902	283.996	3.092	0.001	29.648	1018.42	-1	0
280.415	283.968	2.959	0.001	27.839	1018.336	-1	0
280.269	283.368	2.934	0.001	29.367	1018.47	-1	0
280.225	283.518	2.752	0.001	27.956	1018.52	-1	0
280.419	282.921	2.698	0.001	28.876	1018.624	-1	0
280.418	283.016	2.926	0.001	29.491	1018.686	-1	0
280.252	283.718	2.68	0.001	26.731	1018.716	-1	0
280.394	282.713	2.933	0.001	29.545	1018.81	-1	0
280.425	282.357	2.773	0.001	29.941	1018.746	-1	0
280.648	283.097	2.807	0.001	28.892	1018.932	-1	0
280.556	283.475	2.956	0.001	28.32	1018.942	-1	0
280.807	282.991	2.461	0.001	27.142	1018.97	-1	0
280.76	283.317	2.552	0.001	24.437	1018.984	-1	0
281.159	283.12	2.541	0.001	26.335	1019.028	-1	0
280.621	283.218	2.659	0.001	26.847	1019.21	-1	0
280.773	282.29	2.629	0.001	26.667	1019.218	-1	0
281.125	283.084	2.436	0.001	25.875	1019.284	-1	0
279.654	282.87	2.611	0.001	28.079	1019.346	-1	0
278.857	282.842	2.72	0.001	27.861	1019.388	-1	0
278.747	283.134	2.814	0.001	28.706	1019.414	-1	0
278.732	282.832	2.5	0.001	26.172	1019.468	-1	0
278.699	282.867	3.002	0.001	30.597	1019.512	-1	0
278.659	281.934	2.535	0.001	29.731	1019.426	-1	0
278.822	281.995	2.734	0.001	30.464	1019.478	-1	0
278.621	282.504	3.132	0.01	31.056	1019.61	-1	0
278.63	282.835	2.795	0.001	28.25	1019.508	-1	0
278.547	282.78	2.624	0.001	28.352	1019.638	-1	0
278.649	282.161	2.804	0.001	29.177	1019.762	-1	0
278.72	281.995	2.676	0.001	29.656	1019.862	-1	0
278.821	282.75	2.811	0.001	29.443	1019.982	-1	0
278.62	282.534	2.958	0.001	30.23	1019.978	-1	0
278.775	282.07	2.824	0.001	29.816	1019.926	-1	0
278.406	282.23	2.788	0.001	29.698	1020	-1	0
278.557	282.048	2.864	0.001	31.991	1020.138	-1	0
278.242	282.015	3.003	0.001	31.959	1020.28	-1	0
278.633	282.436	2.852	0.001	31.682	1020.268	-1	0
278.518	281.957	3.116	0.001	33.679	1020.332	-1	0
278.213	281.978	3.14	0.001	33.001	1020.452	-1	0
278.011	282.896	2.832	0.001	29.97	1020.48	-1	0
278.024	282.489	2.846	0.001	30.067	1020.522	-1	0
278.133	282.391	2.916	0.001	30.564	1020.666	-1	0
278.253	281.952	2.879	0.001	30.113	1020.732	-1	0
278.349	281.454	2.703	0.001	30.068	1020.786	-1	0
278.674	281.681	2.65	0.001	28.945	1020.726	-1	0
278.05	281.06	3.027	0.001	32.67	1020.826	-1	0
278.35	280.839	3.168	0.019	33.45	1021.012	-1	0
278.422	281.046	3.142	0.011	33.749	1021.014	-1	0
278.895	282.399	2.721	0.001	28.875	1021.034	-1	0
279.702	281.508	3.292	0.01	34.801	1021.134	-1	0
280.151	282.824	3.038	0.001	29.833	1021.236	-1	0
280.69	282.363	3.027	0.001	31.756	1021.184	-1	0
281.011	282.152	3.104	0.001	32.806	1021.132	-1	0
281.029	282.501	2.914	0.001	29.073	1021.174	-1	0
281.016	282.896	2.997	0.001	29.814	1021.132	-1	0
281.763	280.78	2.882	0.001	32.71	1021.176	-1	0
281.631	281.248	3.095	0.001	31.773	1021.278	-1	0
282.002	281.679	3.039	0.001	31.273	1021.306	-1	0
281.793	281.953	3.05	0.001	31.258	1021.372	-1	0
282.475	281.042	3.034	0.001	32.083	1021.504	-1	0
283.685	281.148	3.138	0.001	34.598	1021.384	-1	0
284.06	281.239	3.02	0.001	32.948	1021.438	-1	0
283.971	281.011	3.054	0.001	33.182	1021.45	-1	0
284.396	281.323	2.891	0.001	32.798	1021.428	-1	0
284.476	281.793	2.954	0.001	31.244	1021.36	-1	0
285.171	281.373	3.212	0.001	35.896	1021.43	-1	0
285.664	282.003	3.028	0.001	30.437	1021.376	-1	0
285.185	281.59	2.653	0.001	28.526	1021.274	-1	0
285.562	281.763	3.155	0.001	32.615	1021.25	-1	0
285.895	281.759	3.084	0.001	32.258	1021.256	-1	0
285.788	281.859	3.297	0.001	35.014	1021.09	-1	0
286.211	282.185	3.001	0.001	30.566	1021.232	-1	0
286.401	282.777	3.148	0.001	29.78	1021.19	-1	0
286.9	282.514	3.009	0.001	29.877	1021.208	-1	0
287.429	282.932	3.05	0.001	29.027	1021.11	-1	0
287.935	283.092	3.268	0.001	31.059	1021.13	-1	0
287.593	283.734	2.859	0.001	26.117	1021.14	-1	0
288.107	283.471	2.825	0.001	26.908	1021.122	-1	0
288.248	284.073	2.689	0.001	25.177	1021.068	-1	0
288.462	284.026	2.372	0.001	22.6	1021.114	-1	0
288.526	284.173	2.512	0.001	24.631	1021.054	-1	0
288.894	283.923	2.503	0.001	24.001	1021.058	-1	0
288.869	285.103	2.648	0.001	23.438	1020.942	-1	0
288.966	284.395	2.651	0.001	24.304	1021.018	-1	0
289.472	284.908	2.741	0.001	25.702	1020.914	-1	0
289.469	284.456	2.597	0.001	23.98	1020.856	-1	0
289.568	285.133	2.533	0.001	22.693	1020.836	-1	0
289.613	284.996	2.369	0.001	21.203	1020.782	-1	0
290.01	285.179	2.328	0.001	20.757	1020.664	-1	0
290.203	285.014	2.271	0.001	20.627	1020.672	-1	0
290.432	285.191	2.272	0.001	21.225	1020.628	-1	0
290.452	285.641	2.37	0.001	21.056	1020.644	-1	0
290.457	286.033	2.374	0.001	20.68	1020.566	-1	0
290.791	285.84	2.508	0.001	21.119	1020.454	-1	0
290.828	286.32	2.211	0.001	19.29	1020.328	-1	0
291.356	286.19	2.58	0.001	21.938	1020.364	-1	0
291.288	286.026	2.393	0.001	21.601	1020.21	-1	0
291.02	287.053	2.443	0.001	20.546	1020.074	-1	0
291.19	286.986	2.491	0.001	20.459	1019.956	-1	0
291.432	286.589	2.472	0.001	20.707	1019.794	-1	0
291.757	286.248	2.529	0.001	21.4	1019.66	-1	0
292.081	286.864	2.553	0.001	21.406	1019.598	-1	0
291.967	287.732	2.402	0.001	18.643	1019.452	-1	0
291.609	286.467	2.388	0.001	20.451	1019.422	-1	0
291.729	287.654	2.624	0.001	20.565	1019.364	-1	0
291.864	287.489	2.472	0.001	19.422	1019.27	-1	0
291.814	287.292	2.391	0.001	18.428	1019.094	-1	0
291.855	287.066	2.488	0.001	19.3	1019.086	-1	0
292.267	286.572	2.313	0.001	19.789	1018.828	-1	0
292.163	287.397	2.364	0.001	19.817	1018.908	-1	0
292.033	287.555	2.301	0.001	18.746	1018.794	-1	0
292.61	288.052	2.426	0.001	18.849	1018.694	-1	0
292.514	287.669	2.345	0.001	18.54	1018.64	-1	0
292.554	287.936	2.276	0.001	18.39	1018.572	-1	0
292.534	287.61	2.249	0.001	18.295	1018.588	-1	0
292.715	288.143	2.356	0.001	18.009	1018.522	-1	0
292.738	287.681	2.204	0.001	18.059	1018.496	-1	0
292.56	287.97	2.377	0.001	18.067	1018.516	-1	0
292.391	288.326	2.403	0.001	18.596	1018.444	-1	0
292.841	287.96	2.22	0.001	17.93	1018.394	-1	0
292.829	287.822	2.285	0.001	18.303	1018.326	-1	0
292.801	287.632	2.206	0.001	17.769	1018.366	-1	0
292.669	288.068	2.35	0.001	17.742	1018.27	-1	0
292.584	287.524	2.307	0.001	18.255	1018.202	-1	0
292.686	288.611	2.272	0.001	17.269	1018.284	-1	0
292.628	288.679	2.226	0.001	16.346	1018.176	-1	0
292.685	287.974	2.258	0.001	17.675	1018.136	-1	0
292.76	288.206	2.38	0.001	18.609	1018.25	-1	0
292.889	288.883	2.378	0.001	18.374	1018.258	-1	0
292.662	289.056	2.306	0.001	17.227	1018.174	-1	0
292.792	288.616	2.264	0.001	17.003	1018.16	-1	0
293.077	288.354	2.281	0.001	17.824	1018.168	-1	0
292.794	288.386	2.376	0.001	18.063	1017.858	-1	0
292.758	288.614	2.344	0.001	19.074	1017.712	-1	0
292.544	289.176	2.451	0.001	18.737	1017.698	-1	0
292.521	289.108	2.45	0.001	16.952	1017.708	-1	0
292.255	289.049	2.514	0.001	18.389	1017.698	-1	0
292.25	288.775	2.539	0.001	18.866	1017.618	-1	0
292.058	288.937	2.896	0.001	20.215	1017.67	-1	0
291.867	288.339	2.713	0.001	19.303	1017.8	-1	0
291.815	288.461	2.663	0.001	20.487	1017.832	-1	0
291.629	288.676	2.733	0.001	19.692	1017.884	-1	0
291.411	288.592	2.67	0.001	19.719	1018.038	-1	0
291.223	288.068	2.787	0.001	19.918	1018.054	-1	0
291.318	287.999	2.935	0.001	21.464	1017.996	-1	0
290.93	288.004	2.949	0.001	20.577	1017.986	-1	0
290.806	287.921	2.986	0.001	23.103	1018.006	-1	0
290.534	288.329	2.817	0.001	19.303	1017.978	-1	0
290.315	288.727	2.956	0.001	20.074	1017.95	-1	0
290.281	288.288	3.25	0.001	22.014	1017.914	-1	0
290.145	287.916	3.045	0.001	22.229	1017.954	-1	0
289.729	288.454	2.974	0.001	20.78	1018.034	-1	0
289.682	288.523	3.055	0.001	21.105	1018.068	-1	0
289.568	287.461	3.105	0.001	22.621	1018.072	-1	0
289.32	288.249	3.188	0.001	22.259	1018.116	-1	0
289.316	287.386	3.049	0.001	21.956	1018.17	-1	0
289.339	287.439	3.062	0.001	21.774	1018.272	-1	0
289.327	287.713	3.226	0.001	23.001	1018.332	-1	0
289.242	287.683	3.117	0.001	22.048	1018.37	-1	0
289.144	287.567	3.085	0.001	22.628	1018.454	-1	0
288.998	287.085	3.216	0.001	24.107	1018.638	-1	0
288.867	287.006	3.438	0.001	24.538	1018.722	-1	0
288.88	287.249	3.647	0.001	26.77	1018.894	-1	0
288.781	286.615	3.38	0.001	25.872	1018.82	-1	0
288.663	286.889	3.447	0.001	24.484	1018.846	-1	0
288.505	287.472	3.559	0.001	26.252	1018.824	-1	0
288.272	286.999	3.51	0.001	25.455	1018.958	-1	0
288.123	286.152	3.638	0.001	28.427	1018.996	-1	0
288.118	286.177	3.542	0.001	27.228	1019.07	-1	0
287.864	285.883	3.862	0.001	30.075	1019.096	-1	0
287.759	285.84	3.96	0.001	31.966	1019.174	-1	0
287.757	286.338	4.02	0.001	31.804	1019.16	-1	0
